wav_filename,sentence,char_count
common_voice_pt_19307722.wav,Tia Tiffany e caixa de banco na janela.,39
common_voice_pt_19307723.wav,Eu tenho que admitir que meu horizonte se expandiu exponencialmente.,68
common_voice_pt_19307739.wav,Eu já sei que deve haver semelhanças.,37
common_voice_pt_19307740.wav,O estudo da Antropologia.,25
common_voice_pt_19307741.wav,Uma vez ao ladrão? e uma vez ao geral.,38
common_voice_pt_19307742.wav,Uma senhora idosa debruçada sobre dois baldes.,46
common_voice_pt_19307743.wav,Perl tem muitas coisas legais.,30
common_voice_pt_19307749.wav,O registro de imagens pode ser facilmente incorporado em dispositivos incorporados de baixa potência.,101
common_voice_pt_19307750.wav,Você vai casar com Fatima? e ambos ficarão felizes por um ano.,62
common_voice_pt_19307751.wav,"Atualmente, é uma atração turística importante, bem como um monumento.",70
common_voice_pt_19307752.wav,Seu coração apertou? como se seu peito tivesse subitamente comprimido.,70
common_voice_pt_19307753.wav,Não foi uma história incrível que lhe demos?,44
common_voice_pt_19307754.wav,Para onde vais?,15
common_voice_pt_19307755.wav,Coloque um adesivo de tatuagem de primavera no braço,52
common_voice_pt_19307756.wav,Bem? normalmente eu aprendo mais com minhas ovelhas do que com livros? ele respondeu.,85
common_voice_pt_19307757.wav,Isso implica que eu não posso mais jogar badminton?,51
common_voice_pt_19307758.wav,É preciso todo o tempo e energia para uma carreira.,51
common_voice_pt_19307759.wav,Ele dorme de dez horas.,23
common_voice_pt_19307760.wav,O menino estava ficando irritado.,33
common_voice_pt_19307761.wav,Mister Turner não ficará feliz com isso.,40
common_voice_pt_19307762.wav,Embora o resultado final esteja correto,39
common_voice_pt_19307763.wav,Eles estavam cansados.,22
common_voice_pt_19307764.wav,Toque alguma música do Michael Jackson.,39
common_voice_pt_19307765.wav,Esportes? música? culinária e outros tópicos são abordados.,59
common_voice_pt_19307766.wav,Ele preferia química a matemática,33
common_voice_pt_19307767.wav,Todos os dias para encontrar esperanças saudáveis,49
common_voice_pt_19307768.wav,Ele foi ao grupo de apoio hoje pela manhã.,42
common_voice_pt_19307774.wav,Encontre a direção de forma mais eficaz,39
common_voice_pt_19307775.wav,O coração do menino começou a falar de medo.,44
common_voice_pt_19307776.wav,Abaixo está uma carta que chegou à minha mesa esta manhã.,57
common_voice_pt_19307777.wav,Auto-culpa não pode dar às crianças algo melhor,47
common_voice_pt_19307778.wav,Um homem com cabelo escuro e curto está soldando.,49
common_voice_pt_19307779.wav,Para toda a família,19
common_voice_pt_19307780.wav,Embalagem simples,17
common_voice_pt_19307781.wav,Muitas mãos ajudam a fazer o trabalho.,38
common_voice_pt_19307782.wav,Um jovem com longos cabelos castanhos e uma camisa branca canta em um microfone,79
common_voice_pt_19307783.wav,Este suéter de lã está coçando.,31
common_voice_pt_19307784.wav,Todos nós já estivemos lá.,26
common_voice_pt_19307785.wav,Deixar nostalgia,16
common_voice_pt_19307786.wav,Todo dia estava lá para ser vivido ou para marcar a partida deste mundo.,72
common_voice_pt_19307787.wav,Nós podemos ser mapas uns dos outros,36
common_voice_pt_19307788.wav,John e Thomas estavam na mesma sala de aula.,44
common_voice_pt_19307794.wav,Programador Web.,16
common_voice_pt_19307795.wav,Duas almas solitárias podem acompanhar,38
common_voice_pt_19307796.wav,Testemunhas relatam um assassino caucasiano violento equipado com coquetéis Molotov.,84
common_voice_pt_19307798.wav,Não tenho tanta certeza de como me sinto sobre os códigos de vestimenta.,72
common_voice_pt_19307799.wav,Eu estou indo para eles.,24
common_voice_pt_19307814.wav,Uma criança pequena que está em um círculo branco em um passeio.,64
common_voice_pt_19307815.wav,Uma mulher cobrindo os olhos em um parque como o dia chega ao fim,65
common_voice_pt_19307816.wav,Eu não precisava perder meu tempo só por esse? ele disse.,57
common_voice_pt_19307817.wav,Soda tem muito açúcar.,22
common_voice_pt_19307818.wav,Se você estender a massa fina.,30
common_voice_pt_19307824.wav,"Virá em um dia, de um jeito ou de outro.",40
common_voice_pt_19307825.wav,Para ganhar dinheiro,20
common_voice_pt_19307827.wav,Nós vamos carregar a mesa.,26
common_voice_pt_19307828.wav,Então suponha que você me dê o dinheiro.,40
common_voice_pt_19307844.wav,Espero que o batimento cardíaco não seja mais urgente.,54
common_voice_pt_19307845.wav,As prateleiras estavam vazias de geléia ou bolachas.,52
common_voice_pt_19307846.wav,Esse trabalho ainda está aberto?,32
common_voice_pt_19307847.wav,Quem eu veria em relação ao retorno do dinheiro do governo roubado?,67
common_voice_pt_19307848.wav,Eu achei a fase de compressão problemática.,43
common_voice_pt_19307849.wav,Fiquei desapontado com este volume inanimado.,45
common_voice_pt_19307850.wav,Música original.,16
common_voice_pt_19307851.wav,Eu não vou te deixar.,21
common_voice_pt_19307852.wav,"Enquanto há vida, há esperança.",31
common_voice_pt_19307853.wav,As pessoas estão pegando pratos de fogo.,40
common_voice_pt_19307854.wav,Como foi seu dia,16
common_voice_pt_19307855.wav,A fumaça do tráfego era insuportável.,37
common_voice_pt_19307856.wav,Basta levantá-lo e levá-lo embora.,34
common_voice_pt_19307857.wav,O time Coreano se saiu bem nesse campeonato.,44
common_voice_pt_19307858.wav,Deixou um rastro esverdeado que brilhou por alguns segundos.,60
common_voice_pt_19307864.wav,Cultura pop popular,19
common_voice_pt_19307865.wav,Não há mais bilhetes para a esquerda.,37
common_voice_pt_19307866.wav,Eles sabem que foi um acidente.,31
common_voice_pt_19307867.wav,Você não disse a ela?,21
common_voice_pt_19307868.wav,O que você disse há um minuto atrás?,36
common_voice_pt_19307869.wav,Isto é para as crianças comerem.,32
common_voice_pt_19307870.wav,Ele pega no microfone!,22
common_voice_pt_19307871.wav,O oxigênio é apenas para ajudá-lo até que o médico chegue aqui.,63
common_voice_pt_19307872.wav,Todo mundo já ouviu falar do problema do ovo de galinha.,56
common_voice_pt_19307873.wav,Atitude própria,15
common_voice_pt_19307909.wav,A caixa foi jogada ao lado do caminhão estacionado.,51
common_voice_pt_19307910.wav,Você está tentando me fazer um mentiroso?,41
common_voice_pt_19307911.wav,Ela tem sessenta yuan,21
common_voice_pt_19307912.wav,Levá-la ao hospital todos os dias para fazer reabilitação,57
common_voice_pt_19307913.wav,Algo é o problema com o papai.,30
common_voice_pt_19307924.wav,"Bem, eu não sei bem o que dizer.",32
common_voice_pt_19307925.wav,Um dos melhores jogadores do time.,34
common_voice_pt_19307926.wav,Ele subiu? e fez o caminho de volta para as palmeiras.,54
common_voice_pt_19307927.wav,A União Europeia tem sido frequentemente criticada pelos seus regulamentos.,75
common_voice_pt_19307928.wav,Ouvi dizer que é o prêmio mais confiável do mundo.,50
common_voice_pt_19307931.wav,Havia trinta meninas no campo de futebol.,41
common_voice_pt_19307933.wav,"Fortaleza, Ceará.",17
common_voice_pt_19307934.wav,três cachorros correm pela grama.,33
common_voice_pt_19307936.wav,Visão curta,11
common_voice_pt_19307937.wav,Ela permitiu que ele a guiasse pela calçada.,44
common_voice_pt_19307944.wav,Os documentos comprovativos devem ser revistos e mantidos,57
common_voice_pt_19307945.wav,Um cume em uma superfície lisa é uma colisão ou falha.,54
common_voice_pt_19307946.wav,Você não acha que eu vou contar!,32
common_voice_pt_19307947.wav,O primeiro termo passou um ano,30
common_voice_pt_19307948.wav,Você fica fora disso.,21
common_voice_pt_19307950.wav,Eles não são meus filhos.,25
common_voice_pt_19307951.wav,Não havia outra bagagem.,24
common_voice_pt_19307952.wav,A transmissão ao vivo original era falsa.,41
common_voice_pt_19307953.wav,Vamos montar um bazar em breve,30
common_voice_pt_19307954.wav,Já encontrado,13
common_voice_pt_19307959.wav,Então saia daqui.,17
common_voice_pt_19307960.wav,Paula e Maria eram irmãs.,25
common_voice_pt_19307961.wav,A sensualidade dela era reprimida.,34
common_voice_pt_19307962.wav,Amigos do outro lado,20
common_voice_pt_19307969.wav,Espero voltar ao local de trabalho,34
common_voice_pt_19307970.wav,Você viu a foto dele na capa do Tempo?,38
common_voice_pt_19307971.wav,"Boris, o leão, chorou como um burro.",36
common_voice_pt_19307972.wav,Queremos vender botas artesanais de chukka naquele caminhão de comida.,70
common_voice_pt_19307973.wav,Vamos comer,11
common_voice_pt_19307984.wav,Spotted dick é um clássico pudim britânico.,43
common_voice_pt_19307985.wav,Mas não foi.,12
common_voice_pt_19307986.wav,Quem precisa de bispos com tantas rainhas?,42
common_voice_pt_19307987.wav,Seus corações estão congelados no gelo,38
common_voice_pt_19307988.wav,Desculpe? o período de teste expirou.,37
common_voice_pt_19307994.wav,Cavar fundo na terra para o ouro dos piratas.,45
common_voice_pt_19307995.wav,O cão do Collie escava na areia.,32
common_voice_pt_19307996.wav,A única sombra era a dos poucos pinheiros espalhados.,53
common_voice_pt_19307997.wav,Você não compara diretamente aos métodos de última geração existentes.,70
common_voice_pt_19307998.wav,Este é o prefeito.,18
common_voice_pt_19308009.wav,Várias pessoas estão sentadas do lado de fora de um prédio.,59
common_voice_pt_19308010.wav,Mas todo mundo e sua tia Lilian passaram por essa bolsa.,56
common_voice_pt_19308011.wav,"Por favor, não fique preocupado.",32
common_voice_pt_19308012.wav,Em breve vamos falar com o prefeito.,36
common_voice_pt_19308013.wav,Eu quero voltar ao Guanghua Mall às cinco horas.,48
common_voice_pt_19308019.wav,Um cão bronzeado persegue um cão branco através da grama frondosa,65
common_voice_pt_19308020.wav,Eu achei que a enfermeira era muito poderosa.,45
common_voice_pt_19308021.wav,Estavam alinhados em fila dupla,31
common_voice_pt_19308022.wav,Um menino empurra outro em um balanço.,38
common_voice_pt_19308023.wav,Eu mal posso suportar as coisas que escrevi há dez anos.,56
common_voice_pt_19308028.wav,Não precisava virar a mesa,26
common_voice_pt_19308030.wav,Ele ligou o microfone no momento em que a galinha estava pronta para gritar.,76
common_voice_pt_19308031.wav,Nem tudo é indispensável,24
common_voice_pt_19308032.wav,Fede depois que o mercado se retira,35
common_voice_pt_19308034.wav,Muito obrigado!,15
common_voice_pt_19308035.wav,Não havia absolutamente nenhuma razão para ela anunciar para toda a empresa.,76
common_voice_pt_19308036.wav,As árvores estavam no alto do morro,35
common_voice_pt_19308037.wav,Eu me sinto tão bem que eu poderia cuspir.,42
common_voice_pt_19308038.wav,Coloque a energia da sua vida no projeto de reconstrução,56
common_voice_pt_19308549.wav,Você deveria ter visto a comoção naquele vestiário.,51
common_voice_pt_19308550.wav,A troca justa não é um roubo.,29
common_voice_pt_19308551.wav,E agora eram apenas quatro dias antes que ele voltasse àquela mesma aldeia.,75
common_voice_pt_19308552.wav,Eles o lembraram do velho.,26
common_voice_pt_19308553.wav,Ele tinha assumido que ele logo voltaria para suas ovelhas.,59
common_voice_pt_19310501.wav,Talvez seja melhor perguntar a alguém? sugeriu o menino.,56
common_voice_pt_19310502.wav,Nós afiamos nossa inteligência na universidade para que pudéssemos lidar com essa crise.,88
common_voice_pt_19310503.wav,Associação de pesquisa de pintura oceânica de Taipei,52
common_voice_pt_19310504.wav,"Nós somos parte dessa alma?, então raramente reconhecemos que ela está funcionando para nós.",92
common_voice_pt_19310505.wav,Um grande cão preto está andando na beira da água.,50
common_voice_pt_19310506.wav,Ainda bem que cheguei a tempo.,30
common_voice_pt_19310507.wav,Filmes que serão lançados nesse ano.,36
common_voice_pt_19310508.wav,Apenas pegue o que quiser de outra pessoa,41
common_voice_pt_19310509.wav,Três homens vestidos como cozinheiros chefe cozinham em uma cozinha de vista profissional.,90
common_voice_pt_19310510.wav,Mas eu não achei que contivesse qualquer criatura viva.,55
common_voice_pt_19310516.wav,O que você está tentando fazer?,31
common_voice_pt_19310517.wav,Você quer um leite morno?,25
common_voice_pt_19310518.wav,Como poderia ser mais de um milhão?,35
common_voice_pt_19310519.wav,O bombeiro não conseguiu resgatar o rapaz.,42
common_voice_pt_19310520.wav,Vários alunos eram de Juíz de Fora.,35
common_voice_pt_19310521.wav,José e João ficaram de fora da partida.,39
common_voice_pt_19310522.wav,"Quando eu vi ele, ele estava pálido.",36
common_voice_pt_19310523.wav,Você se ressentiu de mim desde o primeiro momento em que você me viu!,69
common_voice_pt_19310524.wav,"Minha querida Regina, espero que você esteja aproveitando suas férias.",70
common_voice_pt_19310525.wav,Essa é a minha vida.,20
common_voice_pt_19310526.wav,O vôo atrasou-se por vinte e dois minutos.,42
common_voice_pt_19310527.wav,A lâmpada de latão havia sido perturbada.,41
common_voice_pt_19310528.wav,A mochila era da Lívia.,23
common_voice_pt_19310529.wav,Eu acho que o Machine Learning é ótimo.,39
common_voice_pt_19310530.wav,Existe uma linguagem universal? entendida por todos? mas já esquecida.,70
common_voice_pt_19310531.wav,"Com o dedo indicador?, a menininha apontou para a mãe.",54
common_voice_pt_19310532.wav,Ele está morto,14
common_voice_pt_19310533.wav,Ajude-me a encontrá-los.,24
common_voice_pt_19310534.wav,Sou viciada em reciclagem.,26
common_voice_pt_19310535.wav,Abra a janela.,14
common_voice_pt_19310541.wav,As pessoas falam muito sobre os presságios que o pastor pensava.,64
common_voice_pt_19310542.wav,Ele está no meu quarto.,23
common_voice_pt_19310543.wav,E eu assinarei um papel.,24
common_voice_pt_19310544.wav,O surfista é eliminado pela onda.,33
common_voice_pt_19310551.wav,Eu estava impaciente para vê-lo aberto.,39
common_voice_pt_19310552.wav,Meu acordo com vocês senhores permanece!,40
common_voice_pt_19310553.wav,Agora quero que você assine este acordo.,40
common_voice_pt_19310554.wav,São precisos dois para dançar o tango.,38
common_voice_pt_19310555.wav,Geralmente contratar trabalhadores para cuidar dos campos,57
common_voice_pt_19310561.wav,Outro momento como esse.,24
common_voice_pt_19310562.wav,A criatura se moveu com ondas peristálticas de seu corpo estranho e musculoso.,78
common_voice_pt_19310563.wav,Eu a vi na loja de frutas,25
common_voice_pt_19310564.wav,O despertador estava marcado para as três e vinte.,50
common_voice_pt_19310565.wav,Acabei de ver o xerife.,23
common_voice_pt_19312903.wav,O fogão é branco.,17
common_voice_pt_19312904.wav,Acredite no impossível.,23
common_voice_pt_19312905.wav,Ligue para o meu professor.,27
common_voice_pt_19312906.wav,Aqui tem dois mil dólares.,26
common_voice_pt_19312907.wav,Filmes com Angelina Jolie.,26
common_voice_pt_19312908.wav,Essa mulher é bonita.,21
common_voice_pt_19312910.wav,Eu vou falar com você hoje a noite.,35
common_voice_pt_19312911.wav,Notarização,11
common_voice_pt_19312912.wav,Ficando um monte de coisas erradas,34
common_voice_pt_19314526.wav,Meu gato deitado lá? absorvendo a luz do sol.,45
common_voice_pt_19314527.wav,Eles formaram montes que são visíveis a uma milha e meia de distância.,70
common_voice_pt_19314528.wav,Ferrovia de longa distância,27
common_voice_pt_19314529.wav,Esta manhã encontrei uma calculadora gravada no meu Wii.,56
common_voice_pt_19314530.wav,Apenas olhando para eles.,25
common_voice_pt_19314536.wav,Eu preciso ir para a sala de emergência.,40
common_voice_pt_19314537.wav,A televisão pifou,17
common_voice_pt_19314538.wav,Servos iam e vinham com bandejas de prata carregadas de especiarias e chá.,74
